Unnamed: 0,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
21,93aeb99b79361ad38863ba8ec07b98e1ae7afb7c,1451930326,0,0,1,1,1,0.0,0,45,45,0,2,311.7905324074074,4,4,1.3961368183673657,1
22,9f2e0ea1ce2792505cdae6e8f3cce9e32845ea64,1451933176,1,1,1,1,3,1.584962500721156,3,3,1803,0,51,53.14606095679013,261,1847,351.9127785454255,596
23,d0ff6363d477da3be179e77d9958e6c8f09b459d,1451935261,0,0,1,2,2,0.6051865766334206,17,10,1815,1,41,65.91653935185185,124,1849,353.7960187129215,596
24,55e5a9d3eb89d5c05c246bccd79f5deceeb3c605,1451936761,0,0,1,1,1,0.0,10,0,431,0,32,26.08827546296296,54,615,23.301808845855252,7
25,b4405d71e888c0628fe91e8c6b3da362f199b0f7,1451937640,0,0,1,1,2,1.0,2,2,80,0,3,166.21867476851853,5,1851,355.61527134797007,71
26,0d5d0149550345272d7cd04aa92e489777561e58,1451937910,1,1,1,1,1,0.0,7,0,21,1,4,914.8509722222225,4,135,11.792570442233636,1
27,e17198af7562659fcaa7ce52bc874bc70180e5d8,1451938336,1,1,1,1,1,0.0,1,1,15470,0,196,40.23753472222222,771,3464,6.717619201474617,1062
28,d900fe2419d7c9e2a3d394913bd73f3f085d5013,1451940380,0,0,1,1,1,0.0,1,1,199,0,15,55.52030092592592,20,3,2.697680052326004,2
29,f78030a8ad354c7983b1c6216d755bad4bd0acad,1451942012,0,0,1,1,3,1.521928094887362,5,5,394,0,10,146.219375,25,6,5.670066621902151,4
30,41a57e79f6d285168c34ae6bddf68aa6ff5f18d2,1451954491,0,0,1,1,1,0.0,38,38,9078,0,119,88.3706712962963,405,70,19.623088699017067,45
31,12ebdae1b38c800bdb9e978c3a99b3dd09aa765a,1451955782,0,0,1,5,6,2.5849625007211556,6,6,3714,0,139,55.1818537808642,533,9,7.679452622848848,6
32,382b56f2fe86659a26b3cdeb20f804245fb6ba6e,1451957513,1,1,1,1,1,0.0,15,16,956,1,23,69.12012731481481,36,181,31.440161695810694,43
33,80ede80aded04196d6c85497279d1a13c9703bf8,1451969154,1,1,1,2,2,0.9766349114440099,25,14,2821,0,39,22.66211805555556,135,174,7.691880484772918,56
34,9d47930c8d131b807cbb7f8392435ba54ff45b3c,1451973315,0,0,1,2,2,0.8926230133850986,36,6,303,1,13,115.56063657407408,25,1060,17.684084100904037,528
35,629d86d480c06569ba6bd5d9cd55a543dbf6221b,1451981469,0,0,1,2,2,0.9474351361840306,32,9,2759,1,71,28.048796296296292,214,2,2.0,2
36,f0d5fc61916f41214da580097a09136e4ed2c99a,1451983632,1,1,1,2,2,0.9764143081154868,30,31,22911,1,304,5.174525462962963,2182,71,7.290887689035702,32
37,a8e9cc848b049bfb900eb6a82516e6995ab7db6e,1451985145,1,1,1,2,2,0.9509560484549724,14,13,3424,1,56,170.7663136574074,142,2,2.0,2
38,01ad4ccebd06503896c3921e9e026f8941073a1b,1451985760,0,0,2,4,2,1.8116351418200487,1,27,245,1,142,567.3841579861112,605,4,4.0,5
39,0c312c2cf6c317af1a476323dc5e5ad48d356338,1451986788,0,0,1,1,1,0.0,20,2,32,0,1,24.94384259259259,2,193,171.4666360921691,53
40,75bea43b73ec89cfae151b19ca34eb0edcdcf4d3,1451986788,0,0,1,3,4,1.6814963295286751,6,14,8820,0,290,36.6746238425926,1490,197,175.46663609216907,53
41,3b1591f235f4b85796917507be5e7fd80365ff9e,1451990043,1,1,4,4,4,1.0797947091160824,120,6,3056,0,37,76.47778356481481,115,18,4.408240496396524,12
42,218b5d06f5016ddbd88e668b686ce60e7c630794,1451990504,0,0,1,1,1,0.0,25,13,1221,0,6,147.9133912037037,7,540,57.941190832291156,260
43,5ac81f47a4f610b2b1e901ba57766abaa4fdeba4,1451993582,1,1,1,2,60,5.374077797549158,160,282,5913,0,59,102.67716763117285,668,2405,262.9144279066207,1238
44,c945960000538bb0fef876aaca84e3330761c8f8,1451994501,1,1,1,10,9,2.5792738616244693,311,93,7319,0,153,81.71689288720539,880,209,42.85360726757576,109
45,23e0e29a2bad1d410db3f4b043fb4f232b40e87c,1451997491,1,1,1,3,3,1.030490673359391,213,24,2376,1,58,313.8438541666667,217,27,21.074008307946514,18
46,6a09a55be095c09483307ffaf77a8dffd20094a4,1451998397,0,0,1,1,1,0.0,2,3,1092,0,48,27.94179398148148,131,54,18.717857865542143,37
47,e7106c3e75c44b5f002302b04afbbf7880c4406c,1452001589,1,1,1,1,1,0.0,1,0,78,0,5,41.041296296296295,10,738,48.499937974082975,6
48,5d53dfb8d64186b5b1d2f356fbff8f222e15d1b2,1452003521,1,1,1,11,18,3.6354451836751993,71,44,19357,1,187,36.79820480019493,1267,24,21.032615498794637,19
49,79f052ac157ff67e0f7bb061f28d873e515ef0f6,1452005686,0,0,1,1,1,0.0,51,16,171,0,2,361.7794328703704,3,1852,351.8973888739163,72
50,ea1abcf101469b96979a45588e6b0e2e95d29590,1452006437,1,1,1,1,3,0.8430625069249511,1322,25,312,0,57,32.42886188271605,134,34,8.201001676376551,7
51,8dbf394da2e427362ddf3df11cc07a8f51afceae,1452007762,1,1,1,1,1,0.0,144,128,11869,0,216,19.276701388888892,874,15,3.80959231508629,13
52,e31e31689073323ceba2bb4c993af73df8274121,1452008702,1,1,1,4,5,1.6203946591479381,119,32,15894,1,131,25.76909915123457,451,140,69.33428559575376,85
53,8df47d77c993e92548c2e74d002932ef90c5ce6e,1452010481,0,0,1,1,1,0.0,5,0,359,0,13,42.39403935185185,22,908,20.339412784431804,82
54,58369a1f6da1502a030c153aa22b60f8642e3bf3,1452010868,1,1,1,5,4,2.050112683509914,56,53,1686,0,38,86.15012268518518,133,71,5.403738068887564,58
55,5632b8dc552be924001e3bde0127f9c9fd21f038,1452011405,0,0,1,2,2,0.9182958340544896,22,14,572,0,70,25.388483796296292,222,2407,254.42849942695213,1238
56,056bfd538fa86746bcfebf8544ba9928963d8a96,1452011734,0,0,1,1,1,0.0,0,1,168,0,139,27.748194444444447,590,396,6.568008627141187,8
57,4e4870936165fc1927a646e7fa3972df06ee0606,1452014091,1,1,1,2,4,1.65236672494689,34,15,12325,0,40,25.716915509259263,329,56,17.754078140918544,16
58,ef99b73f2abf758400671eba4095ac31031fbae6,1452014232,0,0,1,2,2,0.5993142373098092,33,15,10735,0,36,1.007662037037037,209,58,19.746641000805315,16
59,f53cf1043d078451c4b9957027bf3af378aa0166,1452021615,0,0,2,3,5,2.235926350629033,7,7,14234,0,89,68.07355555555556,546,23,8.332481486256171,10
60,039602b4e57b1283aa96ab2e7d98f9c087b62597,1452024336,0,0,1,1,1,0.0,1,1,601,1,29,211.2517824074074,57,1853,352.03707739209227,597
61,38d29f184a64816852f103b88727c9dee95219cf,1452025606,0,0,2,4,5,1.8702538164316218,0,14,17659,0,329,64.88921064814815,2538,5,5.0,5
62,59f97d9c15810eccec6ef2f4e39497e1a9e4a110,1452026064,1,1,1,1,1,0.0,120,111,4314,0,79,21.052488425925926,235,16,4.509775830236105,14
63,67187e5e813b223588a9fc44a6c37d8fb2482cbe,1452026160,0,0,1,4,4,1.8112781244591325,0,8,4119,1,27,64.37050347222223,106,142,20.282671736578287,73
64,398d10e323216d46f0152a90f15e17e0c18aa0a2,1452026632,1,1,1,2,2,0.9967916319816366,14,1,4808,1,95,21.76989583333333,380,87,7.3430267138375855,28
65,240facf9e67aa5b205679f397107abfe059a869a,1452034399,0,0,1,1,2,0.9182958340544896,5,1,646,1,144,141.59646412037037,614,37,2.2375724132246733,3
66,40781fbae56c895aa7ff7a90eb527f51f3e19e1d,1452034942,1,1,1,3,12,3.1195943291357358,142,127,1710,0,108,120.39160686728395,778,523,39.59928519702519,188
67,cbd807973567314b96865dc8a34457c36d3e1552,1452039508,0,0,1,1,1,0.0,9,2,215,0,15,5.337199074074074,54,2152,16.315141162768175,10
68,0cf0b6ee8c8ce5b4b82647e36d4d65bc0192edaa,1452045045,0,0,1,2,2,0.9426831892554922,22,3,2096,1,48,25.224108796296296,112,22,10.748316723715627,18
69,16f1dc862e9771f7b26d094bdcf41791c9fc5a8c,1452057214,1,1,1,2,2,0.9904799742690308,46,15,11233,1,218,16.429594907407406,964,154,5.697204645624849,53
70,b20f058419ed23c13fcb936adc4d2678b0e93ba3,1452060730,0,0,1,9,4,2.3737388923104747,273,356,39109,0,5,57.22571548821549,355,3395,50.20365980502926,64
71,35cd834c37950f2cfd74a83bb0728fbb18aed5d2,1452061786,0,0,1,12,7,3.2708747075016897,1019,2633,36274,0,3,38.00408564814815,584,3412,67.06237025355425,35
72,e75888b281d59df0889f28d0b32241dac3a34aa2,1452062003,0,0,1,1,1,0.0,6,1,1304,1,31,65.55783564814814,61,1,1.0,1
73,66a91c6c386e2e6cd9653dc02fa382c13f68e14a,1452069909,1,1,1,2,2,0.9934472383802028,34,8,727,1,16,49.20325231481482,39,225,9.690441516511443,87
74,dfe6545329e6d7e417615af44f6b5588948699db,1452071385,0,0,1,4,4,0.9880794577476087,95,76,4107,0,21,138.68901041666666,167,201,176.97511269009354,56
75,bba739a6e6c8c95fae7a788d19ecc1458ce016c9,1452071385,0,0,1,5,5,2.0088053182031755,86,6,7265,0,213,57.71233333333333,957,206,181.97511269009357,57
76,a81746362b72196eceac2d484f5e7c5405295bdb,1452071385,1,1,1,2,4,1.6358453262922592,55,3,3477,0,64,43.28230902777778,361,210,185.97511269009357,60
77,253cab37e472d57efa996ee112de36124c8bb72a,1452071979,0,0,1,1,1,0.0,106,104,767,1,27,13.158645833333333,46,122,115.6632845766727,12
78,074268f74c1ed0acb386eaba25249ac3f0885b94,1452076443,1,1,3,5,7,1.944716790052853,33,3,1127,0,144,96.08786210317459,672,77,13.38631763671759,51
79,1da6e6d38593980ac7c8ea80bd22020e56eecb58,1452077235,0,0,1,1,1,0.0,1,1,42,0,76,22.60630787037037,207,71,4.168750868303601,2
80,b583604f0528a3666e12128b09be5ed783b29b51,1452079950,0,0,1,2,2,0.7219280948873623,4,6,546,0,6,146.47241898148147,11,740,50.01155525222339,33
81,e58a0e5062936dab7612dc31b2fd4be3e2d07588,1452080075,0,0,2,2,2,0.9182958340544896,1,2,44,0,7,140.85892361111112,19,1562,81.1108956999505,645
82,251847bfcd9eca951083aa22049aedef651d5bd8,1452086240,0,0,1,1,1,0.0,1,2,114,0,11,70.24228009259261,16,541,58.354106864458075,260
83,494ee39c6f3ed26b4c70d372dea3b186938bd38d,1452086256,1,1,1,1,1,0.0,31,41,290,0,19,41.5633912037037,28,542,59.353870246217014,260
84,63a132ec415f502958523a284549914146c67d85,1452086296,0,0,1,2,2,0.9709505944546686,24,1,22724,0,304,6.3627662037037025,2185,3466,6.786358579285138,1062
85,6659a935589bf0e4ab57616c256b94f77d2ef107,1452089287,1,1,1,2,2,0.4689955935892812,20,20,810,1,15,182.44771990740745,28,2,2.0,2
86,1a3633ef88d5469814ba751c4992e74219a4d8cd,1452090444,0,0,1,1,2,0.35335933502142136,17,13,636,0,8,17.475254629629625,12,36,8.714243256202149,8
87,58cba469adfca84d5338fe81f0f4e42a139e8e66,1452090532,0,0,1,1,1,0.0,2,2,6580,0,225,8.441435185185185,1334,1,1.0,1
88,85a0a6a28e166bc076cf8786de2b46248d8786a2,1452091591,1,1,3,4,8,2.63846302417872,493,119,6737,1,59,103.98322627314816,384,11,8.020569084293175,11
89,0bac2bf693f054894f2e1b8149de8ecc7772f065,1452091675,0,0,1,2,2,0.5032583347756457,17,1,273,1,6,244.00520833333331,18,34,2.6534787129486834,16
90,380e384f180c1b70082891f9818dc3973dd5335a,1452096866,1,1,1,1,1,0.0,2,3,198,1,140,19.825625,593,1563,81.7721485248862,10
91,3023fc4c3e6c2d3b97cffeb3414faeb1d482ca2a,1452100667,0,0,1,1,1,0.0,18,11,386,0,16,143.74011574074075,27,45,1.0714505198175623,4
92,6786cdf036b4faabe3928c3d0dd9615d94834801,1452101198,1,1,1,1,1,0.0,7,4,216,1,48,480.4016666666666,89,3,1.2476753789698896,1
93,3fa4b8003a63f55226a14608611b09a340211cfe,1452101805,1,1,1,1,1,0.0,6,3,239,1,48,119.64945601851852,90,4,2.240483629037417,1
94,c40464514d999917aa1b1f0e00f261136e046f39,1452102321,1,1,2,2,1,0.934068055375491,14,6,563,1,48,86.63814814814816,94,6,4.228509671260071,2
95,432e280aef1ba08bbb8dc239260604024325c9f6,1452112160,0,0,2,3,4,1.4705215819514543,42,1,10155,1,59,46.4723755787037,262,5,4.005898732284601,4
96,8e5424865386dfce5c01864a63474711caad760b,1452115674,1,1,1,2,2,0.8112781244591328,5,3,734,1,14,181.47482060185183,26,1419,109.02117272887959,426
97,d11c973ca17c902e3e000a5b81c38cfcee85448d,1452117406,0,0,1,1,1,0.0,3,1,222,0,15,1.240787037037037,55,2153,16.442265196372293,10
98,2752fd6e161944f5875e4f4d0b4cdf4e178d05cd,1452118593,1,1,1,2,2,0.9182958340544896,47,4,744,1,4,28.994699074074074,11,91,17.38317694315225,8
99,bf2f1f1f8713b65c0414f1dc2fb955307875735e,1452121949,1,1,1,7,10,3.521440396858254,20,27,4005,0,104,137.14764949845681,325,498,32.07276837726009,165
100,e73d2a42e544254672df5e451a0d27ee8d40d3a8,1452127340,1,1,1,13,31,4.651663380285989,52,48,61068,0,452,71.2339015480324,4018,1885,380.79518363963723,615
101,9fdd68d9f509ad50d18bd65d57f297dea3b891b8,1452132017,1,1,1,2,2,0.9574712286888932,276,22,6476,1,46,19.398090277777783,142,20,8.388361822227072,5
102,dc0c7b5588409fe64d7680e94f50279ab9ec4043,1452144016,1,1,1,3,3,1.0911564760544912,57,3,2463,1,48,57.24200231481482,140,63,6.041816541444467,38
103,4e7ddc9135cf6379d52ad17bd4e43035115ae365,1452150633,1,1,1,4,6,1.8893153831416696,267,2,5529,0,123,14.057623456790125,632,14,7.703836436089218,9
104,d7604169988726d121cdc9727accfeb6e29f4aed,1452155919,1,1,1,3,5,2.097264564292378,107,44,1236,1,15,81.95194907407408,57,230,13.5941125696585,88
105,24b7530e6d58737c04f26fb88d66c4c896f78995,1452158707,0,0,1,1,1,0.0,7,6,226,0,9,320.57271990740736,10,17,3.9281252696783846,15
106,1c30edc5b2bad4515641d6133f679844645d07a2,1452159837,1,1,2,8,10,0.9027344484166416,328,42,2006,0,56,68.88698127104378,242,191,127.13891848291165,92
107,e3396e1edcac650c9ba6447033ed109c48b4099e,1452159837,1,1,1,4,4,1.2998083222221393,76,33,1651,0,30,119.75758680555555,101,195,131.13891848291166,69
108,72ba18468e62370522e07df796f5ff74ae13e8c9,1452159837,1,1,2,3,3,1.3157001442311291,37,0,734,0,34,163.64681712962962,59,19,10.02401227707031,13
109,2bb6635a21e4f7abe386c01ec7d3af5480498f14,1452160253,1,1,1,2,5,2.150028424251489,65,64,24323,1,317,44.47054166666666,2394,263,12.721276367127302,85
110,820430b62aa5e87a8f7750f1b9873f56c4822452,1452160254,1,1,1,3,4,1.5904377488330708,43,10,17464,1,233,47.840486111111105,1058,267,16.72121846173425,85
111,3491cbc0c510404bfb4ddc2e60fde5c5d23400fd,1452161195,1,1,1,12,16,3.5359342310940916,61,25,11708,0,152,80.10081971677559,732,39,18.28406063270013,34
112,23c7a58f8f1412c28b3a16b79be09c224c9f7d55,1452161840,1,1,3,3,3,1.5020352759844964,15,11,2674,1,35,83.47515817901234,111,47,3.4385048418916515,34
113,7534182e7f1ae466f96fdb13d3715a458f300604,1452162279,0,0,1,2,4,1.8405111406665875,51,54,8453,1,300,240.98108506944442,1624,271,20.51504194666423,85
114,3bc1295e2d5fb1376e3a5c708efe9fbf9435e6a4,1452162554,0,0,1,3,4,1.5904377488330708,43,10,15374,1,233,210.9206568287037,1063,275,24.47507734648105,85
115,b974c6d1d5753f333d1d71f8190ddf3b4f8fbbf1,1452162790,0,0,1,3,5,2.2537469041854705,23,16,21411,1,322,28.37327777777778,2467,280,29.430082758985186,85
116,fbbe1cf316446aeece3859ff536eca4ee82f140c,1452165531,0,0,1,1,1,0.0,20,6,502,0,6,0.9925,9,741,45.39669174086217,33
117,0bd2b816a0dd7b66970462928eed62a466c743ca,1452166192,1,1,1,1,1,0.0,2,2,532,0,36,41.69570601851852,69,2756,14.064721525343645,377
118,ebecb4ec405ca9f2bf1ca25273b969fc5cbb2774,1452166611,0,0,2,2,7,1.6552270244982732,227,203,2143,0,3,109.09034722222222,27,35,8.22933492638321,23
119,73e979d419761d648d500d5f96659a680c99f1a4,1452166753,0,0,1,1,1,0.0,6,7,121,0,3,30.021574074074074,4,675,1.5177531133922135,1
120,af0fca6ad31d9dfb14ce2174718d765fba10de3a,1452167099,1,1,1,1,1,0.0,8,3,532,0,37,41.70620370370371,70,1,1.0,1
121,386a7f05b28e290fbf99375597228c188e9b4741,1452175402,0,0,1,1,1,0.0,2,2,57,0,119,3.4065625,653,3413,51.4779485410509,6
122,7a2824afc46342a8cef1937384b1475e68862b27,1452175734,0,0,1,3,3,0.9678548772280878,9,64,730,1,33,101.29160108024692,94,1566,83.50831408548765,641
123,7c1f1af2e23494e3424cfc105509fd2f168e06ca,1452177034,0,0,1,2,2,0.9709505944546686,4,1,1712,1,59,135.07325231481482,199,681,29.05931290249661,438
124,cf75bf233fb444d363a004845789e9deb965d27d,1452178060,0,0,1,2,2,0.9544340029249648,8,8,1821,1,53,78.72694444444444,170,2,2.0,2
125,ec172a10fef5f9b12bcdfa01e50d62f204cd71cc,1452186767,0,0,1,1,1,0.0,4,4,61,0,119,3.5408217592592592,654,3414,51.64527703427393,6
126,75dcd5f2ecbdc7491b520e3c317929e1e644b025,1452187292,1,1,1,1,1,0.0,55,0,1291,1,45,41.78496527777778,80,13,1.0461983371402035,4
127,cffad569f82bb5b6b52129015e37cfd62701622c,1452190088,1,1,1,2,2,0.9996098363678072,31,12,6768,1,46,18.194826388888885,144,16,6.163304441775616,7
128,ddfa00fec0b9a5d93f918657f302399b38924d78,1452197544,0,0,1,1,1,0.0,1,1,584,0,14,0.9749537037037036,21,237,28.998414907427353,119
129,3809444a5044c0e76cac8231281a824bed37b9fa,1452201383,1,1,1,2,24,4.103072982198114,153,186,3087,0,57,61.807644675925935,336,94,42.85626157763688,68
130,4c78c2346e254ac0d3cf8e12647c9c1b80fd9c9d,1452204394,0,0,1,1,1,0.0,0,43,765,0,23,119.79466435185185,32,95,7.491646872628139,53
131,5bd76c52844ffcfb2bd0ce1753b5159ef510b323,1452212727,1,1,1,2,2,0.9330252953592912,38,5,2201,1,49,47.94035300925926,140,6,2.0269962584873005,2
132,00b46803e151d99b4813310aa976974e618b4927,1452213319,0,0,1,3,7,2.585889719648048,0,3655,4010,0,25,47.02713458994709,81,12,12.0,12
133,6a350bf95085e764867e3e63e29ec44a98ec31f6,1452213394,1,1,1,1,1,0.0,5,0,52,0,14,114.53091435185185,19,499,26.86240969412012,4
134,447f4b14614988f38a26d5d1b8e439ad0a44d8ad,1452216658,0,0,1,1,1,0.0,15,6,715,1,37,42.27980324074074,83,1420,108.19005373406394,426
135,5a359a3d241bf33dd8dd30c4b554240e2a88c9af,1452223741,1,1,1,2,3,1.218177578082158,47,40,24258,0,306,20.19496141975309,2282,1363,10.845138117622287,305
136,adf595c3cfe700b96d768cb737138b8e010019b3,1452229139,0,0,1,1,1,0.0,0,10,10,0,68,214.61714120370368,193,2,1.582053354890865,2
137,f3cf40adc9802709e52a20457446164f652b314d,1452233573,0,0,1,13,8,4.1391653138643445,1990,6949,98040,0,7,40.986069113756606,977,3449,83.67072595652573,64
138,644967e8c9d0dfe8642ce12eb2ff8149a5150960,1452235803,0,0,1,1,1,0.0,4,4,55,0,119,6.432372685185184,655,3450,83.67800153089719,6
139,b35f3c90bde8a7ccb50440bda5800cbb8274a5a1,1452245351,0,0,1,1,1,0.0,5,0,2486,1,42,52.45925925925926,163,207,129.50786389238502,83
140,f9237774bff25cf908eb4a0dcb083157c1599a2c,1452246923,1,1,1,7,7,2.2036551236781974,202,8,30526,0,399,30.04682705026455,3157,596,25.780715821662483,171
141,4140eb40048ab8f7ebbc684b03c64a15bb39aed9,1452252620,1,1,3,15,36,3.2625182049185084,27,10064,15266,0,404,350.23125822368416,2981,2191,53.1056253560925,1041
142,3ab790a720b3ec1e894f09f0fdcdde7943f8728e,1452254575,1,1,1,1,1,0.0,17,0,130,1,6,338.9135416666667,8,18,7.219349589786298,6
143,627fde88321b67c8ffbb2062dba7a13912f33a74,1452261326,0,0,3,7,8,2.5068303448440927,14,36,1236,0,161,39.844968434343436,508,82,17.60595373709636,36
144,b61b199afdba606bad12b4812a088dbcd0e7637d,1452262263,0,0,1,2,2,0.7024665512903903,19,2,885,1,55,99.88670138888891,165,49,2.6845354595841737,19
145,ee4604baf31b7653016a83f06c5845143f6d8107,1452269144,0,0,1,1,1,0.0,2,2,15,0,1,49.786076388888894,3,913,150.46238387648256,8
146,8daf493a7df4e1e2aa608aa87774581ab3069e53,1452274888,0,0,1,1,1,0.0,2,2,341,0,12,42.953761574074065,25,150,19.829111967996234,91
147,6960cc133c9ebac3ca356a2058230674562d5615,1452275603,0,0,1,3,4,1.7849843990054783,42,28,4290,0,52,24.706782407407413,270,178,9.95738891972124,56
148,3a6951befee21f5113449d551adb7c9243c6159c,1452275696,1,1,1,2,2,0.7355085815538398,15,14,1460,0,34,23.20565972222223,134,180,11.952939447097434,56
149,c4aa41a25a7828adddcd0f314082b63e78a23676,1452278299,0,0,1,1,1,0.0,7,33,156,1,13,42.99324074074074,14,354,45.430738925957755,185
150,5bd222e8d854ca7f03ee6936454ee57e0d6e1a78,1452279972,0,0,1,2,4,1.823126649027131,104,9,4446,1,108,83.43380208333333,869,182,6.347457533306452,33
151,8168db87dda3e34348b29f1677609d1c0efb2ac0,1452280729,0,0,1,2,5,2.0065615181819965,118,72,5155,1,31,101.30084722222222,148,16,5.2674700601595745,11
152,08b4d136cbe6de39b1e466774a3f5c3e30a63e4b,1452280849,1,1,1,6,6,2.1986733554647446,71,152,9915,1,241,29.924126984126982,1439,429,10.00161543209431,137
153,5831d4f89a2a045e821943ccfc0c02f690c407fa,1452285138,1,1,1,8,7,2.1160736813236385,205,125,21879,0,346,136.41159577546296,2648,103,14.335247366471162,59
154,6f5f272d8df61e7f4079ebdbb94799a651c715d7,1452287011,0,0,1,1,1,0.0,1,5,107,0,4,107.30870370370371,5,104,15.146940311556653,60
155,6bc074587a96ca5810ca6674ad0710bcd8de6b58,1452287256,1,1,1,4,4,1.8799395966575734,139,2,23372,0,323,49.09395543981481,2349,185,34.49646716020021,4
156,a6c157938a0ba10bdfdfcd9f8804b722ebabc6f0,1452287715,1,1,1,4,4,1.7233781546953808,7,181,1584,0,21,135.65960358796298,49,546,61.53009678290431,264
157,78d331e8ef806a1c29aefeb46447a44c9c616d68,1452288638,0,0,1,1,1,0.0,14,24,1007,0,27,150.1791087962963,40,1886,358.4398519252902,616
158,fb6751d8ba133c57e1ebb76be71a96f2f120b8ca,1452298386,1,1,2,2,2,0.3674984948272914,70,1,5372,1,32,74.4887962962963,126,8,4.059823201332113,5
159,2e6e13576090ffceb460f5b74c7ad3bdf559f4e0,1452299471,1,1,3,3,3,1.1589526439463855,40,1,468,0,141,73.72054783950617,623,982,11.506824168488707,333
160,fb5a0442cf20b5c5946e33d2c82ddaa7648efe18,1452299877,0,0,1,2,2,0.7424875695421236,13,6,2098,1,20,28.952934027777783,75,96,32.00246636780939,70
161,167bb5eeb82886d67c1b382417fb22b8ea85f0d3,1452302105,0,0,2,2,2,0.8351164948421137,184,8,929,1,24,26.20929398148148,68,7,3.256433866573351,6
162,e2ee2ef67dac6ad260b6000870e2df84daf8aede,1452321919,0,0,1,3,8,2.395099442350544,1719,1460,51729,0,8,19.26562403549383,297,3462,75.147490412915,45
163,584d960a93a5ee278fd2c79887cd96da224e8fc5,1452327322,1,1,1,1,1,0.0,15,0,300,0,9,50.124074074074066,15,2757,14.110508780318511,378
164,3201195bdad3e42df6554627ec6859f000ecd7bf,1452357823,0,0,1,1,1,0.0,0,6,6,0,24,1247.033275462963,70,6,1.4506487464245403,2
